date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:19:45	67644/67644	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:19:37%20GMT	http://www.carquefou-football.com/le-club/actualites/1117-dh-carquefou-chateaubriant-0-2.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1117-dh-carquefou-chateaubriant-0-2.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=120)
17:19:45	29590/29590	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:19:42%20GMT	http://www.carquefou-football.com/le-club/actualites/1111-2014-04-06-20-36-41.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1111-2014-04-06-20-36-41.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=120)
17:19:47	31547/31547	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:19:44%20GMT	http://www.carquefou-football.com/le-club/actualites/831-portes-ouvertes-2014.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/831-portes-ouvertes-2014.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=120)
17:19:47	32446/32446	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:19:45%20GMT	http://www.carquefou-football.com/le-club/actualites/1076-les-carquefoliens-en-tournois.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1076-les-carquefoliens-en-tournois.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=140)
17:19:53	31871/31871	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:19:48%20GMT	http://www.carquefou-football.com/le-club/actualites/1106-club-les-tirages-des-coupes-de-district.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1106-club-les-tirages-des-coupes-de-district.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=140)
17:19:54	29555/29555	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:19:50%20GMT	http://www.carquefou-football.com/le-club/actualites/1105-2014-03-30-15-48-51.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1105-2014-03-30-15-48-51.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=140)
17:19:55	58296/58296	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:19:48%20GMT	http://www.carquefou-football.com/le-club/actualites/1108-2014-04-03-19-50-29.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1108-2014-04-03-19-50-29.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=140)
17:19:57	110024/110024	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:19:46%20GMT	http://www.carquefou-football.com/le-club/actualites/1109-nat-carquefou-strasbourg-1-0.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1109-nat-carquefou-strasbourg-1-0.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=140)
17:19:57	31130/31130	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:19:53%20GMT	http://www.carquefou-football.com/le-club/actualites/1104-2014-03-29-13-07-34.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1104-2014-03-29-13-07-34.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=140)
17:19:58	29576/29576	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:19:55%20GMT	http://www.carquefou-football.com/le-club/actualites/1101-2014-02-04-13-28-16.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1101-2014-02-04-13-28-16.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=140)
17:20:02	29557/29557	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:19:58%20GMT	http://www.carquefou-football.com/le-club/actualites/1094-2014-02-04-13-28-16.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1094-2014-02-04-13-28-16.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=140)
17:20:03	31690/31690	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:19:59%20GMT	http://www.carquefou-football.com/le-club/actualites/1093-national-red-star-carquefou-1-1.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1093-national-red-star-carquefou-1-1.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=140)
17:20:08	97909/97909	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:19:57%20GMT	http://www.carquefou-football.com/le-club/actualites/1100-2014-03-21-23-19-07.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1100-2014-03-21-23-19-07.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=140)
17:20:09	72557/72557	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:20:00%20GMT	http://www.carquefou-football.com/le-club/actualites/1092-2014-03-13-20-38-21.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1092-2014-03-13-20-38-21.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=140)
17:20:12	72728/72728	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:20:03%20GMT	http://www.carquefou-football.com/le-club/actualites/1089-2014-03-11-13-23-28.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1089-2014-03-11-13-23-28.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=140)
17:20:14	34277/34277	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:20:09%20GMT	http://www.carquefou-football.com/le-club/actualites/1086-national-agenda-10-16-mars.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1086-national-agenda-10-16-mars.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=140)
17:20:14	29536/29536	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:20:09%20GMT	http://www.carquefou-football.com/le-club/actualites/1085-2014-02-04-13-28-16.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1085-2014-02-04-13-28-16.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=140)
17:20:14	81115/81115	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:20:04%20GMT	http://www.carquefou-football.com/le-club/actualites/1088-1e-div-carquefou-abbaretz-0-1.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1088-1e-div-carquefou-abbaretz-0-1.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=140)
17:20:18	29557/29557	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:20:15%20GMT	http://www.carquefou-football.com/le-club/actualites/1082-2014-02-04-13-28-16.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1082-2014-02-04-13-28-16.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=140)
17:20:18	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/7.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/7.189.delayed	(from http://www.carquefou-football.com/le-club/actualites.html?start=140)
17:20:18	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/22.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/22.18a.delayed	(from http://www.carquefou-football.com/le-club/actualites.html?start=140)
17:20:18	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/11.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/11.18b.delayed	(from http://www.carquefou-football.com/le-club/actualites.html?start=140)
17:20:22	30849/30849	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:20:17%20GMT	http://www.carquefou-football.com/le-club/actualites/1079-nat-dunkerque-carquefou-1-0.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1079-nat-dunkerque-carquefou-1-0.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=140)
17:20:25	64715/64715	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:20:16%20GMT	http://www.carquefou-football.com/le-club/actualites/1081-2014-03-02-18-32-28.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1081-2014-03-02-18-32-28.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=140)
17:20:25	34827/34827	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:20:19%20GMT	http://www.carquefou-football.com/le-club/actualites/1075-2014-02-24-08-24-17.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1075-2014-02-24-08-24-17.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=160)
17:20:26	128756/128756	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:20:13%20GMT	http://www.carquefou-football.com/le-club/actualites/1084-nat-carquefou-colomiers-1-1.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1084-nat-carquefou-colomiers-1-1.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=140)
17:20:26	29557/29557	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:20:23%20GMT	http://www.carquefou-football.com/le-club/actualites/1074-2014-02-04-13-28-16.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1074-2014-02-04-13-28-16.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=160)
17:20:28	34656/34656	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:20:26%20GMT	http://www.carquefou-football.com/le-club/actualites/1073-2014-02-18-09-08-15.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1073-2014-02-18-09-08-15.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=160)
17:20:29	30181/30181	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:20:27%20GMT	http://www.carquefou-football.com/le-club/actualites/1072-matthieu-corbineau-et-le-4l-trophy.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1072-matthieu-corbineau-et-le-4l-trophy.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=160)
17:20:30	29517/29517	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:20:28%20GMT	http://www.carquefou-football.com/le-club/actualites/1071-2014-02-04-13-28-16.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1071-2014-02-04-13-28-16.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=160)
17:20:34	30310/30310	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:20:30%20GMT	http://www.carquefou-football.com/le-club/actualites/1064-1ere-div-prix-du-fair-play.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1064-1ere-div-prix-du-fair-play.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=160)
17:20:36	34717/34717	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:20:31%20GMT	http://www.carquefou-football.com/le-club/actualites/1063-2014-02-11-08-51-24.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1063-2014-02-11-08-51-24.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=160)
17:20:36	29526/29526	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:20:32%20GMT	http://www.carquefou-football.com/le-club/actualites/1062-2014-02-04-13-28-16.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1062-2014-02-04-13-28-16.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=160)
17:20:38	32145/32145	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:20:35%20GMT	http://www.carquefou-football.com/le-club/actualites/1061-2014-02-07-22-09-22.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1061-2014-02-07-22-09-22.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=160)
17:20:41	29598/29598	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:20:37%20GMT	http://www.carquefou-football.com/le-club/actualites/1057-2014-02-04-13-28-16.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1057-2014-02-04-13-28-16.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=160)
17:20:42	134900/134900	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:20:29%20GMT	http://www.carquefou-football.com/le-club/actualites/1068-2014-02-14-22-39-55.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1068-2014-02-14-22-39-55.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=160)
17:20:43	30259/30259	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:20:39%20GMT	http://www.carquefou-football.com/le-club/actualites/1042-2014-01-17-15-07-13.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1042-2014-01-17-15-07-13.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=160)
17:20:48	29584/29584	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:20:43%20GMT	http://www.carquefou-football.com/le-club/actualites/1052-2014-01-27-14-18-30.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1052-2014-01-27-14-18-30.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=160)
17:20:54	31993/31993	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:20:48%20GMT	http://www.carquefou-football.com/le-club/actualites/1050-national-colmar-carquefou-0-0.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1050-national-colmar-carquefou-0-0.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=160)
17:20:54	61350/61350	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:20:44%20GMT	http://www.carquefou-football.com/le-club/actualites/1051-club-label-dor-fff.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1051-club-label-dor-fff.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=160)
17:20:54	129229/129229	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:20:38%20GMT	http://www.carquefou-football.com/le-club/actualites/1056-u19-carquefou-lorient-1-1.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1056-u19-carquefou-lorient-1-1.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=160)
17:20:54	98356/98356	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:20:42%20GMT	http://www.carquefou-football.com/le-club/actualites/1055-2014-02-01-00-15-22.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1055-2014-02-01-00-15-22.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=160)
17:20:54	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/7.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/7.19e.delayed	(from http://www.carquefou-football.com/le-club/actualites.html?start=160)
17:20:54	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/22.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/22.19f.delayed	(from http://www.carquefou-football.com/le-club/actualites.html?start=160)
17:20:54	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/11.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/11.1a0.delayed	(from http://www.carquefou-football.com/le-club/actualites.html?start=160)
17:20:55	29586/29586	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:20:54%20GMT	http://www.carquefou-football.com/le-club/actualites/1046-2014-01-20-09-04-23.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1046-2014-01-20-09-04-23.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=160)
17:20:57	34534/34534	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:20:55%20GMT	http://www.carquefou-football.com/le-club/actualites/1044-national--agenda-20-26-jan.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1044-national--agenda-20-26-jan.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=180)
17:20:58	31399/31399	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:20:56%20GMT	http://www.carquefou-football.com/le-club/actualites/1043-2014-01-17-21-48-40.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1043-2014-01-17-21-48-40.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=180)
17:21:02	31548/31548	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:20:58%20GMT	http://www.carquefou-football.com/le-club/actualites/1037-national--amiens-carquefou-2-2.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1037-national--amiens-carquefou-2-2.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=180)
17:21:03	32032/32032	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:20:59%20GMT	http://www.carquefou-football.com/le-club/actualites/1035-2014-01-05-22-34-43.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1035-2014-01-05-22-34-43.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=180)
17:21:08	29517/29517	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:21:03%20GMT	http://www.carquefou-football.com/le-club/actualites/1027-2013-12-16-09-25-56.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1027-2013-12-16-09-25-56.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=180)
17:21:09	34456/34456	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:21:04%20GMT	http://www.carquefou-football.com/le-club/actualites/1026-2013-12-16-08-58-36.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1026-2013-12-16-08-58-36.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=180)
17:21:11	128811/128811	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:20:57%20GMT	http://www.carquefou-football.com/le-club/actualites/1038-u19-carquefou-fc-nantes-1-1.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1038-u19-carquefou-fc-nantes-1-1.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=180)
17:21:13	31727/31727	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:21:09%20GMT	http://www.carquefou-football.com/le-club/actualites/1025-national-boulogne-carquefou-1-0.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1025-national-boulogne-carquefou-1-0.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=180)
17:21:14	32414/32414	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:21:10%20GMT	http://www.carquefou-football.com/le-club/actualites/1023-2013-12-09-18-48-38.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1023-2013-12-09-18-48-38.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=180)
17:21:15	29519/29519	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:21:11%20GMT	http://www.carquefou-football.com/le-club/actualites/1022-2013-12-09-10-08-43.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1022-2013-12-09-10-08-43.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=180)
17:21:15	131477/131477	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:21:00%20GMT	http://www.carquefou-football.com/le-club/actualites/1031-national-carquefou-luzenac-1-1.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1031-national-carquefou-luzenac-1-1.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=180)
17:21:20	29616/29616	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:21:16%20GMT	http://www.carquefou-football.com/le-club/actualites/1018-2013-12-02-13-44-18.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1018-2013-12-02-13-44-18.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=180)
17:21:23	34789/34789	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:21:17%20GMT	http://www.carquefou-football.com/le-club/actualites/1017-2013-12-02-08-41-39.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1017-2013-12-02-08-41-39.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=180)
17:21:32	71789/71789	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:21:21%20GMT	http://www.carquefou-football.com/le-club/actualites/1015-2013-11-27-22-53-02.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1015-2013-11-27-22-53-02.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=180)
17:21:32	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/7.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/7.1b2.delayed	(from http://www.carquefou-football.com/le-club/actualites.html?start=180)
17:21:32	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/22.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/22.1b3.delayed	(from http://www.carquefou-football.com/le-club/actualites.html?start=180)
17:21:32	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/11.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/11.1b4.delayed	(from http://www.carquefou-football.com/le-club/actualites.html?start=180)
17:21:32	49981/49981	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:21:24%20GMT	http://www.carquefou-football.com/le-club/actualites.html?start=200	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites3968.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=180)
17:21:32	156713/156713	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:21:15%20GMT	http://www.carquefou-football.com/le-club/actualites/1020-2013-12-07-23-24-22.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1020-2013-12-07-23-24-22.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=180)
17:21:33	123142/123142	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:21:18%20GMT	http://www.carquefou-football.com/le-club/actualites/1016-2013-11-30-00-22-56.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/1016-2013-11-30-00-22-56.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=180)
17:21:34	29992/29992	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:21:33%20GMT	http://www.carquefou-football.com/le-club/actualites/93-welcomebackalban.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/actualites/93-welcomebackalban.html	(from http://www.carquefou-football.com/le-club/actualites.html?start=640)
17:21:35	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/7.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/7.1b8.delayed	(from http://www.carquefou-football.com/le-club/actualites.html?start=640)
17:21:35	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/22.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/22.1b9.delayed	(from http://www.carquefou-football.com/le-club/actualites.html?start=640)
17:21:35	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/11.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/11.1ba.delayed	(from http://www.carquefou-football.com/le-club/actualites.html?start=640)
17:21:35	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/7.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/7.1bb.delayed	(from http://www.carquefou-football.com/le-club/presentation/2-presentation-de-lusja-carquefou-football.html)
17:21:35	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/22.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/22.1bc.delayed	(from http://www.carquefou-football.com/le-club/presentation/2-presentation-de-lusja-carquefou-football.html)
17:21:35	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/11.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/11.1bd.delayed	(from http://www.carquefou-football.com/le-club/presentation/2-presentation-de-lusja-carquefou-football.html)
17:21:35	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/7.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/7.1be.delayed	(from http://www.carquefou-football.com/tournoi/1280-u11-u13tournoi2016.html)
17:21:35	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/22.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/22.1bf.delayed	(from http://www.carquefou-football.com/tournoi/1280-u11-u13tournoi2016.html)
17:21:35	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/11.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/11.1c0.delayed	(from http://www.carquefou-football.com/tournoi/1280-u11-u13tournoi2016.html)
17:21:35	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/7.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/7.1c1.delayed	(from http://www.carquefou-football.com/tournoi/1215-u11-u13-tournoi-2015.html)
17:21:35	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/22.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/22.1c2.delayed	(from http://www.carquefou-football.com/tournoi/1215-u11-u13-tournoi-2015.html)
17:21:35	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/11.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/11.1c3.delayed	(from http://www.carquefou-football.com/tournoi/1215-u11-u13-tournoi-2015.html)
17:21:35	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/7.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/7.1c4.delayed	(from http://www.carquefou-football.com/tournoi/1168-u11-u13-tournoi-2014.html)
17:21:35	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/22.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/22.1c5.delayed	(from http://www.carquefou-football.com/tournoi/1168-u11-u13-tournoi-2014.html)
